air_store_id,hpg_store_id,visit_date,reserve_visitors_air,reserve_visitors_hpg,visitors,reserve_visitors
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-11-19,15,17,54,32
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-11-22,2,2,21,4
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-11-25,2,2,26,4
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-02,5,5,25,10
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-03,4,6,58,10
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-04,24,24,51,48
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-09,33,35,45,68
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-10,29,5,67,34
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-16,5,5,35,10
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-17,43,4,75,47
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-19,2,2,42,4
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-22,21,21,30,42
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-23,20,20,70,40
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-24,14,12,51,26
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2016-12-30,16,6,46,22
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-01-06,9,10,15,19
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-01-15,13,13,44,26
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-01-16,32,34,41,66
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-01-21,6,2,47,8
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-01-23,6,2,35,8
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-01-28,13,4,58,17
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-01-29,28,2,69,30
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-02-18,2,2,37,4
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-02-24,2,2,14,4
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-02-25,2,2,43,4
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-03-03,4,2,30,6
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-03-04,8,5,43,13
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-03-11,6,4,63,10
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-03-18,5,5,44,10
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-03-19,38,32,44,70
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-03-27,9,7,47,16
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-03-31,2,2,27,4
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-04-15,3,3,21,6
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-04-21,3,3,26,6
air_fe22ef5a9cbef123,hpg_ee8cad9cd96718da,2017-04-22,8,4,22,12
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-10-28,2,2,10,4
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-11-02,2,30,11,32
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-11-05,40,4,71,44
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-11-06,3,3,15,6
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-11-13,20,4,27,24
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-11-17,8,6,31,14
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-11-26,44,4,57,48
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-08,5,2,14,7
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-10,13,4,56,17
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-13,2,2,9,4
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-14,12,12,19,24
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-16,50,19,48,69
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-17,33,16,81,49
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-19,15,5,19,20
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-22,9,30,46,39
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-23,27,11,59,38
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-24,16,20,20,36
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-25,7,2,18,9
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-28,2,2,26,4
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2016-12-31,4,2,31,6
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-01-02,5,3,62,8
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-01-03,14,8,32,22
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-01-06,2,2,16,4
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-01-07,18,2,24,20
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-01-10,8,3,20,11
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-01-13,3,3,14,6
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-01-14,6,5,17,11
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-01-20,4,2,10,6
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-01-21,17,9,40,26
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-02-04,8,2,28,10
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-02-08,2,2,6,4
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-02-12,11,2,30,13
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-02-23,6,6,11,12
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-03-06,32,3,13,35
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-03-10,6,7,29,13
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-03-17,11,3,33,14
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-03-18,38,4,52,42
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-03-19,12,4,32,16
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-03-22,27,2,30,29
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-03-24,38,40,56,78
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-03-28,35,29,39,64
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-03-31,41,35,48,76
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-04-12,11,11,1,22
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-04-13,6,6,21,12
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-04-16,2,4,3,6
air_0867f7bebad6a649,hpg_caf1082b9f445c7b,2017-04-21,23,20,34,43
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-10-27,19,19,62,38
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-10-29,90,49,110,139
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-11-05,23,4,48,27
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-11-16,11,10,41,21
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-11-25,21,21,54,42
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-02,33,33,46,66
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-03,44,29,49,73
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-07,24,24,62,48
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-10,56,10,62,66
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-11,40,6,72,46
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-14,20,20,35,40
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-15,24,51,49,75
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-16,20,55,44,75
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-21,17,26,36,43
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-23,65,20,66,85
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-24,63,2,84,65
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-25,55,42,57,97
air_465bddfed3353b23,hpg_23c5945dc1a72454,2016-12-28,20,31,37,51
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-01-07,3,18,7,21
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-01-15,32,5,33,37
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-01-16,13,13,28,26
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-01-31,21,2,42,23
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-02-22,7,2,15,9
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-03-02,15,15,30,30
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-03-11,15,20,35,35
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-03-12,2,2,38,4
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-03-22,21,21,53,42
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-03-25,20,40,42,60
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-03-26,20,4,11,24
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-04-01,2,2,2,4
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-04-06,2,2,23,4
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-04-07,20,40,32,60
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-04-09,2,2,3,4
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-04-10,2,23,18,25
air_465bddfed3353b23,hpg_23c5945dc1a72454,2017-04-21,8,8,40,16
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2016-10-31,2,2,26,4
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2016-12-05,9,1,33,10
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2016-12-17,2,2,17,4
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2016-12-20,4,4,37,8
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2017-02-18,9,9,18,18
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2017-02-23,12,12,40,24
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2017-03-01,3,4,17,7
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2017-03-14,4,2,28,6
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2017-03-21,3,3,28,6
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2017-03-24,2,2,34,4
air_00a91d42b08b08d9,hpg_fbe603376b5980fc,2017-04-04,2,2,17,4
air_97958e7fce98b6a3,hpg_69bfc004fd50cd31,2016-12-17,20,32,64,52
air_97958e7fce98b6a3,hpg_69bfc004fd50cd31,2017-01-05,2,2,6,4
air_97958e7fce98b6a3,hpg_69bfc004fd50cd31,2017-04-17,5,5,20,10
air_32460819c7600037,hpg_ac318be70910278f,2016-01-08,10,8,35,18
air_32460819c7600037,hpg_ac318be70910278f,2016-01-13,17,7,33,24
air_32460819c7600037,hpg_ac318be70910278f,2016-01-20,6,2,36,8
air_32460819c7600037,hpg_ac318be70910278f,2016-01-21,5,5,30,10
air_32460819c7600037,hpg_ac318be70910278f,2016-01-23,13,4,35,17
air_32460819c7600037,hpg_ac318be70910278f,2016-01-25,2,2,17,4
air_32460819c7600037,hpg_ac318be70910278f,2016-02-12,10,2,29,12
air_32460819c7600037,hpg_ac318be70910278f,2016-02-15,8,5,40,13
air_32460819c7600037,hpg_ac318be70910278f,2016-02-24,2,2,37,4
air_32460819c7600037,hpg_ac318be70910278f,2016-03-05,3,3,31,6
air_32460819c7600037,hpg_ac318be70910278f,2016-03-15,16,18,51,34
air_32460819c7600037,hpg_ac318be70910278f,2016-03-18,3,18,51,21
air_32460819c7600037,hpg_ac318be70910278f,2016-03-25,2,2,44,4
air_32460819c7600037,hpg_ac318be70910278f,2016-03-28,2,2,38,4
air_32460819c7600037,hpg_ac318be70910278f,2016-03-30,19,4,55,23
air_32460819c7600037,hpg_ac318be70910278f,2016-04-02,4,4,30,8
air_32460819c7600037,hpg_ac318be70910278f,2016-04-11,14,14,60,28
air_32460819c7600037,hpg_ac318be70910278f,2016-04-14,7,4,55,11
air_32460819c7600037,hpg_ac318be70910278f,2016-04-15,8,16,75,24
air_32460819c7600037,hpg_ac318be70910278f,2016-04-18,2,2,25,4
air_32460819c7600037,hpg_ac318be70910278f,2016-04-19,3,3,33,6
air_32460819c7600037,hpg_ac318be70910278f,2016-04-20,14,4,49,18
air_32460819c7600037,hpg_ac318be70910278f,2016-04-27,4,6,58,10
air_32460819c7600037,hpg_ac318be70910278f,2016-04-28,5,2,44,7
air_32460819c7600037,hpg_ac318be70910278f,2016-04-29,2,2,38,4
air_32460819c7600037,hpg_ac318be70910278f,2016-05-13,4,4,59,8
air_32460819c7600037,hpg_ac318be70910278f,2016-05-18,8,10,60,18
air_32460819c7600037,hpg_ac318be70910278f,2016-05-20,11,6,51,17
air_32460819c7600037,hpg_ac318be70910278f,2016-05-23,9,9,43,18
air_32460819c7600037,hpg_ac318be70910278f,2016-05-24,3,3,53,6
air_32460819c7600037,hpg_ac318be70910278f,2016-05-28,14,7,41,21
air_32460819c7600037,hpg_ac318be70910278f,2016-05-30,27,12,63,39
air_32460819c7600037,hpg_ac318be70910278f,2016-10-28,17,20,53,37
air_32460819c7600037,hpg_ac318be70910278f,2016-10-29,2,2,25,4
air_32460819c7600037,hpg_ac318be70910278f,2016-11-04,6,6,50,12
air_32460819c7600037,hpg_ac318be70910278f,2016-11-09,6,2,37,8
air_32460819c7600037,hpg_ac318be70910278f,2016-11-11,18,4,70,22
air_32460819c7600037,hpg_ac318be70910278f,2016-11-12,2,2,29,4
air_32460819c7600037,hpg_ac318be70910278f,2016-11-17,9,2,42,11
air_32460819c7600037,hpg_ac318be70910278f,2016-11-18,4,4,39,8
air_32460819c7600037,hpg_ac318be70910278f,2016-11-22,14,3,55,17
air_32460819c7600037,hpg_ac318be70910278f,2016-11-24,14,3,51,17
air_32460819c7600037,hpg_ac318be70910278f,2016-11-26,12,2,47,14
air_32460819c7600037,hpg_ac318be70910278f,2016-11-29,21,2,55,23
air_32460819c7600037,hpg_ac318be70910278f,2016-12-02,19,8,63,27
air_32460819c7600037,hpg_ac318be70910278f,2016-12-06,12,9,54,21
air_32460819c7600037,hpg_ac318be70910278f,2016-12-07,13,11,47,24
air_32460819c7600037,hpg_ac318be70910278f,2016-12-08,16,9,48,25
air_32460819c7600037,hpg_ac318be70910278f,2016-12-09,35,8,48,43
air_32460819c7600037,hpg_ac318be70910278f,2016-12-13,8,9,29,17
air_32460819c7600037,hpg_ac318be70910278f,2016-12-14,20,13,58,33
air_32460819c7600037,hpg_ac318be70910278f,2016-12-15,17,28,37,45
air_32460819c7600037,hpg_ac318be70910278f,2016-12-16,28,10,57,38
air_32460819c7600037,hpg_ac318be70910278f,2016-12-17,8,6,34,14
air_32460819c7600037,hpg_ac318be70910278f,2016-12-19,22,7,56,29
air_32460819c7600037,hpg_ac318be70910278f,2016-12-20,20,9,47,29
air_32460819c7600037,hpg_ac318be70910278f,2016-12-21,24,4,66,28
air_32460819c7600037,hpg_ac318be70910278f,2016-12-22,28,17,53,45
air_32460819c7600037,hpg_ac318be70910278f,2016-12-23,14,2,34,16
air_32460819c7600037,hpg_ac318be70910278f,2016-12-24,15,4,40,19
air_32460819c7600037,hpg_ac318be70910278f,2016-12-26,19,21,51,40
air_32460819c7600037,hpg_ac318be70910278f,2016-12-28,15,9,60,24
air_32460819c7600037,hpg_ac318be70910278f,2016-12-29,12,7,46,19
air_32460819c7600037,hpg_ac318be70910278f,2016-12-30,12,4,14,16
air_32460819c7600037,hpg_ac318be70910278f,2017-01-04,3,3,56,6
air_32460819c7600037,hpg_ac318be70910278f,2017-01-07,2,2,15,4
air_32460819c7600037,hpg_ac318be70910278f,2017-01-12,2,2,36,4
air_32460819c7600037,hpg_ac318be70910278f,2017-01-20,17,3,53,20
air_32460819c7600037,hpg_ac318be70910278f,2017-01-21,6,4,24,10
air_32460819c7600037,hpg_ac318be70910278f,2017-01-23,2,2,25,4
air_32460819c7600037,hpg_ac318be70910278f,2017-01-24,55,16,83,71
air_32460819c7600037,hpg_ac318be70910278f,2017-01-25,2,3,42,5
air_32460819c7600037,hpg_ac318be70910278f,2017-01-27,18,8,77,26
air_32460819c7600037,hpg_ac318be70910278f,2017-02-03,16,19,58,35
air_32460819c7600037,hpg_ac318be70910278f,2017-02-08,12,3,57,15
air_32460819c7600037,hpg_ac318be70910278f,2017-02-09,11,4,35,15
air_32460819c7600037,hpg_ac318be70910278f,2017-02-10,11,9,51,20
air_32460819c7600037,hpg_ac318be70910278f,2017-02-14,2,2,45,4
air_32460819c7600037,hpg_ac318be70910278f,2017-02-17,10,10,52,20
air_32460819c7600037,hpg_ac318be70910278f,2017-02-22,15,9,52,24
air_32460819c7600037,hpg_ac318be70910278f,2017-02-24,12,6,59,18
air_32460819c7600037,hpg_ac318be70910278f,2017-02-25,20,2,35,22
air_32460819c7600037,hpg_ac318be70910278f,2017-03-02,4,4,54,8
air_32460819c7600037,hpg_ac318be70910278f,2017-03-03,45,4,76,49
air_32460819c7600037,hpg_ac318be70910278f,2017-03-04,3,4,30,7
air_32460819c7600037,hpg_ac318be70910278f,2017-03-08,5,2,44,7
air_32460819c7600037,hpg_ac318be70910278f,2017-03-09,5,2,53,7
air_32460819c7600037,hpg_ac318be70910278f,2017-03-10,18,6,62,24
air_32460819c7600037,hpg_ac318be70910278f,2017-03-13,14,13,56,27
air_32460819c7600037,hpg_ac318be70910278f,2017-03-14,14,9,61,23
air_32460819c7600037,hpg_ac318be70910278f,2017-03-20,7,7,20,14
air_32460819c7600037,hpg_ac318be70910278f,2017-03-21,13,2,51,15
air_32460819c7600037,hpg_ac318be70910278f,2017-03-23,16,6,56,22
air_32460819c7600037,hpg_ac318be70910278f,2017-03-24,8,6,67,14
air_32460819c7600037,hpg_ac318be70910278f,2017-03-25,10,11,26,21
air_32460819c7600037,hpg_ac318be70910278f,2017-03-27,15,3,49,18
air_32460819c7600037,hpg_ac318be70910278f,2017-03-29,24,6,59,30
air_32460819c7600037,hpg_ac318be70910278f,2017-03-31,21,37,54,58
air_32460819c7600037,hpg_ac318be70910278f,2017-04-06,20,33,52,53
air_32460819c7600037,hpg_ac318be70910278f,2017-04-07,15,8,66,23
air_32460819c7600037,hpg_ac318be70910278f,2017-04-15,8,2,28,10
air_32460819c7600037,hpg_ac318be70910278f,2017-04-21,16,2,69,18
air_32460819c7600037,hpg_ac318be70910278f,2017-04-22,9,2,42,11
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-01-15,13,3,17,16
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-01-18,6,6,6,12
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-01-20,19,3,2,22
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-01-21,16,9,35,25
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-01-25,10,3,12,13
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-01-27,5,3,14,8
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-02-05,14,4,14,18
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-02-12,8,4,16,12
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-02-13,11,2,21,13
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-02-17,13,2,15,15
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-02-26,14,8,17,22
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-03-03,15,4,15,19
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-03-04,16,10,18,26
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-03-09,12,3,16,15
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-03-17,13,2,18,15
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-03-18,18,16,18,34
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-03-23,16,7,12,23
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-03-24,6,2,14,8
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-03-25,12,3,14,15
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-03-30,14,2,16,16
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-03-31,12,3,4,15
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-04-01,17,10,9,27
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-04-05,9,2,9,11
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-04-14,7,2,14,9
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-04-15,10,2,17,12
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-04-18,6,2,7,8
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-04-21,13,4,13,17
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-04-22,16,8,16,24
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-04-23,10,2,10,12
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-05-09,13,2,16,15
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-05-12,14,9,1,23
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-05-13,9,3,32,12
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-05-20,15,3,15,18
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-05-26,4,4,4,8
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-05-30,11,11,11,22
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-06-15,8,2,13,10
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-06-17,14,2,14,16
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-06-21,13,3,13,16
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-06-24,19,6,21,25
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-06-30,8,4,12,12
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-07-01,15,2,15,17
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-11-03,11,11,8,22
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-11-10,9,2,15,11
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-11-12,11,5,14,16
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-11-17,10,2,12,12
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-11-18,9,3,12,12
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-11-22,14,3,16,17
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-11-24,8,5,8,13
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-11-25,20,10,20,30
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-01,11,9,13,20
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-02,19,5,20,24
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-07,9,12,12,21
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-09,17,5,17,22
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-13,13,2,13,15
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-14,12,2,12,14
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-15,19,4,17,23
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-20,15,14,17,29
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-23,10,4,15,14
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-24,17,4,17,21
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2016-12-30,8,4,6,12
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-01-06,8,2,13,10
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-01-07,4,2,5,6
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-01-16,5,3,7,8
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-01-17,9,2,13,11
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-01-18,12,2,13,14
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-01-26,8,6,9,14
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-01-28,18,2,18,20
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-02,4,3,9,7
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-03,12,4,12,16
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-11,15,2,20,17
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-13,4,2,7,6
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-14,15,4,17,19
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-16,5,12,15,17
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-17,18,4,18,22
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-20,15,8,12,23
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-23,16,3,17,19
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-24,16,5,14,21
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-02-28,13,8,15,21
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-03-02,6,2,9,8
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-03-03,9,5,9,14
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-03-21,15,5,15,20
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-03-29,16,7,18,23
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-04-01,7,2,8,9
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-04-17,8,2,12,10
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-04-19,12,6,16,18
air_290e7a57b390f78e,hpg_c5ec63f52e4a7e9e,2017-04-21,14,7,34,21
air_2b8b29ddfd35018e,hpg_2d4200d0ebdb4946,2016-01-26,4,4,17,8
air_2b8b29ddfd35018e,hpg_2d4200d0ebdb4946,2016-02-19,2,2,11,4
air_2b8b29ddfd35018e,hpg_2d4200d0ebdb4946,2016-02-25,2,2,4,4
air_2b8b29ddfd35018e,hpg_2d4200d0ebdb4946,2016-03-04,2,6,27,8
air_2b8b29ddfd35018e,hpg_2d4200d0ebdb4946,2016-03-19,14,4,33,18
